IRWIN_ID,latitude,longitude,datetime
74321524-acc5-4384-bd4f-233444e32cb4,44.315499999057,-119.737,2014-08-07 00:11:00
8a1ef010-3de2-46d2-9936-1d40cd3786bd,47.1341999990596,-121.059,2014-08-08 00:00:00
ffa27421-06b9-473e-a209-704c4b6b34da,44.9782999990568,-116.195,2014-08-09 00:17:00
948b4d1c-3f97-43ac-9fd6-be0099094174,38.727799999079,-119.568,2014-08-10 00:04:00
43eff025-81bb-46bd-833f-2820e9c46a97,40.7657999990669,-111.6,2014-08-11 00:00:00
b5422ffc-45a2-478a-9b65-259ae574fa23,44.8298999990568,-115.885,2014-08-12 00:03:00
c7b029f0-195c-49ba-8b50-fb2a4ffaa319,45.8157999990573,-117.128,2014-08-13 00:00:00
f191b360-bcb7-4187-9b97-0eb37f53004f,43.2263999990585,-123.107,2014-08-14 00:02:00
f8ac63af-8c9b-485a-897b-45b939271fe4,43.5977999990579,-122.162,2014-08-15 00:09:00
2e2c65f0-233f-4818-9769-a96e823edabb,34.7191999991164,-98.3631,2014-08-16 00:00:00
d19c6afa-4b7e-4200-9c51-ec8888fcccb0,43.2745999990585,-122.554,2014-08-17 00:07:00
54f931cf-5e72-4503-bc10-eb6119d42945,43.7407999990576,-119.687,2014-08-18 00:03:00
2edb1549-d607-4b38-bae1-52d9ea2ba83f,42.1296999990614,-123.291,2014-08-19 00:12:00
d388a57d-45a5-41ee-bf11-4cc5dfbedc6f,48.7118999990649,-112.602,2014-08-20 00:43:00
2e8bcf5f-db74-47eb-9b62-3901ad50a304,38.5102999990805,-113.55,2014-08-21 00:10:00
157164e5-822f-454e-bca2-48e027c68b70,41.2593999990646,-122.626,2014-08-22 00:18:00
ae5f07c8-2bf1-4e27-a028-920b5f767ed3,48.1593999990627,-118.276,2014-08-23 00:19:00
293dac60-235a-4015-90f2-ee6b721bc3ab,45.5758019990571,-116.378899,2014-08-24 00:01:41
5e3371b5-d920-4fee-963b-a95f958e78a2,38.7549999990788,-120.826,2014-08-25 00:00:00
a7c82222-811a-4f30-a943-6912a0f520a3,39.1293999990762,-111.988,2014-08-26 00:30:00
65e99e38-d226-46c7-bc7d-8cabc9b1879b,39.7730999990722,-120.614,2014-08-27 00:00:00
f877912c-ccd3-4c19-b54f-2780a1953c7a,45.456099999057,-121.472,2014-08-28 00:10:00
0187fa7b-9d08-489e-b81a-80e3e307665d,44.1182999990572,-99.3328,2014-08-29 00:00:00
1f25c375-3364-4fa0-9743-d88bbe75731b,43.1342999990587,-122.212,2014-08-30 00:21:00
2454852a-e5fb-418e-8da3-4d9566f2dec2,48.4224999990637,-114.049,2014-08-31 00:08:00
4d57b239-f575-4b69-b3e1-8a5cd93033a2,45.6668999990571,-118.66,2014-09-01 00:30:00
4b35d81b-2933-42ff-8ea0-65eadecdf1a6,41.6196999990632,-109.597,2014-09-02 00:49:00
bc90cdd9-e192-4947-9c3c-046307c9b154,45.7471999990572,-118.764,2014-09-03 00:00:00
78c88f0d-c745-4180-92f8-48e41badf6b5,48.1418999990627,-105.194,2014-09-04 00:07:00
d1c7a567-8682-43ab-b4bb-1715b8b5b58d,38.8960999990778,-121.079,2014-09-06 00:34:00
641123ff-1b2f-4eb4-bb6f-8a9ae64e5e66,39.9127999990714,-108.375,2014-09-07 00:06:00
4bf3d08f-a466-4d4d-b7a9-2a676c507924,47.6271999990609,-114.082,2014-09-08 00:00:00
0f4353e6-b164-4d60-b6bd-4a15b21dbd15,44.9293999990568,-121.744,2014-09-09 00:30:00
632eabb3-f9cb-4055-8eae-d7c4ef843078,44.2799999990571,-118.42,2014-09-10 00:00:00
3320ad30-30f6-4501-ba43-fb869d58467a,36.5749999990969,-96.6992,2014-09-11 01:00:00
3d20113b-3d82-48eb-b7fa-a5fa19ba9411,41.399799999064,-112.109,2014-09-12 00:04:04
b1d8ab46-5315-4ae1-bf3f-0ae4b968e8e3,47.9827999990621,-99.0352999999999,2014-09-13 00:00:00
9db0e2ae-b4ab-4a26-a177-3a069f9dd227,40.6505999990674,-122.584,2014-09-14 00:13:00
800166a1-9f40-4f70-8d12-23d2d1c02b96,44.7324999990569,-122.178,2014-09-15 00:08:00
a715d562-fd66-41c9-bedd-278e8c594e12,35.4155999991086,-95.9989,2014-09-16 00:08:00
3a1213eb-56e7-45c0-a0d1-881a01315a14,34.4224999991199,-118.287,2014-09-17 00:03:00
698f06ee-cb0e-41ea-abe6-01f32b07c8a1,39.812499999072,-116.133,2014-09-18 00:07:00
d2eb3862-1763-49b8-8f9d-f18c7b2e44f4,47.9316999990619,-98.9233,2014-09-19 00:15:00
7a99c848-e95d-44b4-a091-e21c83df673f,42.2752999990609,-112.139,2014-09-20 01:00:00
534de308-eb96-4a98-81c3-ab7c58a25154,47.5016999990605,-120.443,2014-09-21 00:10:00
78237148-9753-47f2-9d36-864ed717e737,45.1513999990569,-113.673,2014-09-22 00:20:00
31670139-210a-42b7-8b6e-c847e7bf8cdc,45.7093999990572,-121.756,2014-09-23 01:00:00
4a53626d-62c2-4919-9b2c-3aa26713f0ae,34.0149999991248,-116.169,2014-09-24 01:07:00
7a2743c7-f35d-4015-a737-48d1a3fe70f1,39.0985999990764,-120.924,2014-09-25 00:31:00
b7903721-7a19-4020-bc40-86817089a17d,45.612199999057,-107.688,2014-09-26 00:26:00
424b4a2d-3fa0-4f12-9d28-46b5c20aeb6b,45.7188999990572,-117.934,2014-09-27 00:30:00
19b2f786-1644-46a4-9b88-9b7a6f955879,46.3146999990579,-120.447,2014-09-28 00:00:00
a78e9546-1cc3-49db-a9bd-fcfa1f526daa,40.9105999990662,-111.822,2014-09-29 00:00:00
32c8646c-7bb4-47b3-b9b7-50058d6829f4,36.2296999991002,-115.34,2014-10-01 00:20:00
93f62e3b-50b0-4f6f-93fc-e3de0a8e464d,48.2916999990632,-117.583,2014-10-02 00:08:00
5ce8148b-8c35-487b-8e33-81ed9f941ccf,46.2107999990577,-116.937,2014-10-03 00:48:00
1567e2ee-2a47-46e9-9643-c5e6f9d18f3a,35.1932999991111,-115.135,2014-10-04 00:15:00
c5c94a87-bc3c-4bd6-94b4-2a9e9cb077d8,45.3245999990569,-121.716,2014-10-05 00:22:00
5dd4267e-58e1-44cc-b1a6-447bc9805d91,40.6018999990677,-120.622,2014-10-06 01:53:00
c07f04c2-3b07-4a1e-b2f1-0716ffee3dc4,43.8698009990575,-115.880699,2014-10-07 00:08:00
bccea569-36db-4e91-abb3-66a18f42b3bc,40.6660999990673,-117.801,2014-10-08 00:30:00
974aff7d-4a85-4b09-b0e4-ab4b69868b7c,47.8732999990617,-94.9997,2014-10-09 00:00:00
8b298b31-92ea-4920-9cb5-68d5b2f43d00,45.432199999057,-121.775,2014-10-10 00:46:00
0be17f07-f718-4999-9f1f-ee3485e55b6e,46.8152999990588,-121.147,2014-10-11 00:00:00
cc73d615-967f-4ee8-b040-e42462de31f6,39.4541999990742,-122.95,2014-10-12 00:40:00
acd766ef-3b86-4661-b5a6-bd4996c82ebb,48.1218999990626,-92.1163999999999,2014-10-13 01:09:00
734ed637-4beb-4d52-bbbb-026f80fef20a,39.9299999990713,-120.844,2014-10-14 00:00:00
9e009738-c078-44d5-a5d8-b8ea8c230554,45.548299999057,-107.439,2014-10-15 00:07:00
84288944-1ded-46f1-8f51-3dd8d02b8362,48.250099999063,-109.767,2014-10-16 01:13:00
27fd5df5-e9e2-45de-98ef-39e6cf9e5a53,43.2763999990585,-101.918,2014-10-17 00:00:00
52f3e095-c419-4762-8132-f40ace208eeb,40.4166999990686,-116.967,2014-10-18 01:00:00
1fd091e2-c664-4519-8a0a-8b5335edd75a,45.6846999990571,-100.804,2014-10-19 02:30:00
39d16ea3-3e6c-411d-a851-222e0dae85a8,48.8491999990655,-99.9064,2014-10-20 00:51:00
3ee3844c-9f1f-4748-bb31-62d4befb5bb5,47.9702999990621,-99.0271999999999,2014-10-21 02:15:00
87abbc94-b31e-4fa3-ae76-3d7226726520,47.9766999990621,-98.9974999999999,2014-10-22 00:00:00
01130215-c1fc-4c05-8699-36861f82f8f6,43.3607999990583,-111.585,2014-10-23 00:00:00
3f718537-4a2b-4c50-aef1-07cca4a448ef,41.6350999990632,-112.103,2014-10-24 08:10:00
eb680ec0-4222-4a97-ad7b-e4804ec2ecb5,46.1391999990577,-100.678,2014-10-25 00:30:00
142b58ee-de59-4e4e-9aa9-c52d4d2af165,34.2588999991218,-117.302,2014-10-26 01:15:00
088774f1-420e-4723-b3ef-43a490d71a9b,47.8718999990617,-94.9856,2014-10-27 00:00:00
dcec8845-dfd2-43c1-b0b9-228270863234,34.841399999115,-118.917603,2014-10-28 00:43:09
00d362ed-2451-4a24-b5f1-74c3f5ab0355,43.9096999990574,-105.966,2014-10-29 00:16:00
c0761e18-5e67-40c9-8cd1-bd3a2458c7b7,43.9413999990574,-121.231,2014-10-30 00:20:00
434ae494-7d27-4a45-9f84-62cb6f442248,44.1727999990572,-86.3522,2014-10-31 03:20:00
c94f29ea-a86b-4ae5-9cd5-add49e5305b9,43.9091999990574,-103.59,2014-11-01 00:41:00
9a16e633-0917-48d8-b71b-4f8b4deb71c9,41.173198999065,-111.134903,2014-11-02 01:00:00
8a6847a1-8d29-4f63-b1eb-4711c47e7cf9,47.8952999990618,-98.8456,2014-11-03 00:00:00
3f8cce2f-189c-4841-b322-6360f625432b,47.9477999990619,-98.8627999999999,2014-11-04 00:00:00
38c39a78-f803-4ead-8de2-5a537eaf90eb,38.6260999990797,-82.6693999999999,2014-11-05 00:17:00
c4eb267d-9c8b-44a9-b899-432392287b11,34.1313999991234,-118.612,2014-11-06 15:18:00
d4e11a5b-0849-491a-89a4-4a86232adf6d,48.486699999064,-108.783,2014-11-07 02:30:00
c7f3230d-c281-46f2-8614-74fe59d19943,34.1999999991225,-110.183,2014-11-08 01:06:00
6be5885e-1efe-4e14-8ac9-cab6a14e9ef9,34.2352999991221,-117.55,2014-11-09 01:19:00
b5f5c243-d9fb-4281-baf1-199c01f42482,41.6016999990633,-79.0356,2014-11-10 01:00:00
e0f2ece7-545f-44ef-a07b-7207c2e5bbe6,34.661099999117,-84.1403,2014-11-11 01:00:00
5944d4b7-e854-4291-8d60-d157f224faac,40.6165999990676,-112.275,2014-11-12 00:27:00
64bba4e8-9a12-4644-b241-ee14048da5bf,35.5146999991076,-109.876,2014-11-13 18:05:00
7d318a95-73d6-4e09-b955-b2d7fa181c6d,32.1402999991496,-90.6643999999999,2014-11-14 20:00:00
5c11a0bb-33eb-4bbe-a24b-bf558463e008,32.9032999991391,-115.764,2014-11-15 02:59:00
85cd885d-b653-4cc9-802f-082b394641ab,34.8171999991153,-84.0703,2014-11-16 15:45:00
bbbcb977-64ec-4eb3-b74d-6d3e4e36eeda,37.1763999990914,-120.601,2014-11-17 16:00:00
58b070b4-4f58-4ff1-b9f5-c8367e868944,47.4527999990604,-113.609,2014-11-18 00:30:00
606d2059-cc9a-4082-a6dc-6540bbb4b643,34.4791999991192,-118.14,2014-11-19 01:17:00
e6117de4-3c41-478b-9b60-33204835ef3e,32.184699999149,-112.371,2014-11-20 16:45:00
346bbf44-7f46-448b-9358-3c3106d368d7,36.4835999990977,-96.4211,2014-11-21 09:56:00
27db66b3-d73c-4aba-9095-cfbee1b68b10,36.2407999991001,-115.32,2014-11-22 00:45:00
1d160f68-162f-4e50-bc68-48b6f673920a,35.4380999991084,-111.788,2014-11-23 03:45:00
61446861-34ed-4812-8309-341066007d49,32.8260999991401,-111.877,2014-11-24 00:09:00
6b83bd24-8aca-46b5-895b-2bafd348c24a,34.4759999991192,-118.304,2014-11-25 02:48:00
2dedd903-b893-4014-81b6-732013ae628b,36.1166999991013,-114.966,2014-11-26 02:00:00
548ac020-53bf-4e79-aab0-29f3d0cbf4f7,34.6502999991172,-111.089,2014-11-27 00:00:00
f40a8f63-fe88-486a-ac76-d1c1e93b9e50,32.9891999991379,-115.133,2014-11-28 00:38:00
721fadd8-c10b-4575-94e9-038326df64e7,36.996899999093,-94.8233,2014-11-29 00:00:00
f962992b-c287-471e-bc57-36a4806d04a7,37.5120999990884,-83.9786,2014-11-30 04:30:00
e1190783-682a-4683-ad45-c50b89a22e7e,35.1796999991112,-84.2411,2014-12-01 04:30:00
1d15505c-ca70-4e0b-b626-bd8148069a34,37.6255999990875,-109.496,2014-12-02 05:04:00
1415a290-200b-41fe-b76a-236f36d16671,35.3041999991098,-96.0803,2014-12-03 00:00:00
7c331f06-bed6-43f4-b158-b486f35bf932,33.7302999991283,-104.574,2014-12-04 15:00:00
77946326-a8d9-4d7e-9a45-43f72832b9de,40.0027999990708,-112.606,2014-12-05 07:31:00
693f976c-0835-41b0-9c30-063b6d71149e,43.0366999990589,-102.537,2014-12-06 04:15:00
5c078b7c-e7ca-42f7-89fa-c239cd5d8931,42.6299999990599,-114.516,2014-12-07 04:14:00
bc67a727-191b-4086-96b8-56a23cd03d6a,30.3846999991763,-88.7331,2014-12-08 11:25:00
3a8687ed-3d1d-475e-be44-8d3819cb6af3,35.0837999991123,-114.12,2014-12-09 18:54:00
ae50dc0f-ff03-4a5b-9c9b-4cfae7531bac,44.7874999990569,-121.225,2014-12-10 00:16:00
e6c9bdef-80b8-4f65-8295-9b2eb212fc6d,44.0788999990572,-99.5919,2014-12-11 00:20:00
bf38a8b6-567a-4d26-9761-d15dd09a45e7,46.0968999990576,-100.627,2014-12-12 13:50:00
b7c1a081-d240-42d6-8bee-07cb906d5db9,43.1863999990586,-102.741,2014-12-13 03:30:00
8ce01324-0d77-49e5-b47a-c06e2dbc7845,43.2721999990584,-100.651,2014-12-14 13:30:00
5057b313-84a3-41a0-a03d-b47cb887f315,43.3918999990582,-102.297,2014-12-15 00:00:00
dc3e032d-4217-4f10-abe2-681ac2cacc13,33.5877999991301,-79.985,2014-12-16 16:00:00
9da06d19-7b32-49ad-aa68-0322859d68bd,45.468299999057,-113.99,2014-12-17 00:00:00
d5e506b7-6f55-4fbb-a43e-ff75719bdb8c,35.9821999991027,-81.8217,2014-12-18 17:00:00
520bf2d0-0808-42b5-bdd4-64b491dbbde3,43.1457999990587,-100.624,2014-12-19 01:50:00
5489e0f9-f370-48ec-a8e1-9c44361404ce,46.1049999990576,-100.637,2014-12-20 23:12:00
8c34bb29-0eb7-4b84-b3be-41840c9450d2,34.7862999991156,-111.595,2014-12-21 15:21:00
41fa3522-c580-4d5f-a09d-44170bbb26b6,36.0896999991016,-115.45,2014-12-22 18:56:00
6094955a-3dac-42ed-9917-2667457ddf82,33.4265999991322,-116.063,2014-12-23 13:49:00
15a3ef74-5401-48e7-b3eb-b78547e2e720,32.8554989991397,-114.445602,2014-12-24 00:11:00
cd9ccc31-2b55-4ba3-98b4-578eacd471ad,33.1116999991363,-111.843,2014-12-25 01:42:00
d7040235-f30e-4e4a-ac86-4014df9f56d8,34.9996999991132,-96.7030999999999,2014-12-26 00:00:00
0aefe6b0-c2cb-4177-9ccd-5959d7154f4f,46.0860999990576,-100.632,2014-12-27 01:00:00
01716e51-735d-4245-9762-22f2ad632587,32.6030999991431,-89.845,2014-12-29 17:30:00
b48fe4d0-176b-4257-bac3-8b4189b221e4,31.9935999991518,-111.705,2014-12-30 00:10:00
525cd871-b7e8-4d2a-99ec-cc1868135251,33.0738999991368,-111.751,2015-01-03 00:33:00
24cefe6d-8372-4d65-ab5a-7d6f83142be4,32.613097999143,-114.7938,2015-01-04 01:30:00
b137c75d-840a-48e4-9745-48e6e845a2a8,45.2025989990569,-112.646202,2015-01-05 14:51:00
1a56d3f7-0018-4e5f-b98c-29d66acb3bd2,30.8202999991693,-86.7161,2015-01-06 17:45:00
cc1bd294-d2c3-4f3f-a26e-8f6883d89e4e,32.045599999151,-111.433,2015-01-07 00:38:00
13ce8dc1-a2c4-4b3b-9258-9e05dbba70ae,35.849699999104,-82.0497,2015-01-08 16:02:00
da5e08af-8528-4fa3-a843-54994c5151ae,46.0882999990576,-100.629,2015-01-09 09:43:00
9efd3e2b-f7bc-4675-a264-5449793620e8,34.5146999991188,-93.0966999999999,2015-01-10 17:04:00
ac6ba078-d8b6-4895-9bd0-6a644518e1f3,36.9171999990937,-94.8416999999999,2015-01-11 03:00:00
96ff7709-cd7e-40c8-8d51-14fbd76234c9,41.953299999062,-70.0572,2015-01-12 00:51:00
581c5f50-3731-4830-a08b-4c603e0dd830,33.2455999991345,-110.45,2015-01-13 00:20:00
64c85fdf-6f95-4191-bcd4-f9f123c8216e,41.0618999990655,-123.685,2015-01-14 19:43:00
fe356e51-7e09-43d5-9c7b-b90eb3c6e097,35.7893999991047,-110.498,2015-01-15 20:30:00
ca6104ea-824c-4983-85aa-65752e9a6747,33.6998999991287,-116.077,2015-01-16 15:53:00
ba12622f-b373-4d52-b72c-3fbdcf477558,32.9702999991382,-113.198,2015-01-17 03:20:00
818c2471-6f59-415e-add3-a6433da50a83,34.754199999116,-84.6914,2015-01-18 02:00:00
81cb59d8-3a61-40fb-926f-2520656577f0,32.6814999991421,-114.742,2015-01-19 00:28:00
39d727a6-e482-48a0-8148-97dbe4e9f64e,36.0887999991016,-94.5565,2015-01-20 00:00:00
0941996b-33af-4bc7-8b5e-3fff0451e0d5,32.11669999915,-89.4335,2015-01-21 00:15:00
0d563b20-3e11-42e9-ab99-1b2d449b27d9,32.0163999991514,-112.0,2015-01-22 01:46:00
28bc1630-71c9-4f2b-a6f7-4424705acc44,41.2946999990645,-122.743,2015-01-23 13:00:00
65c7f592-ee14-4673-82d5-108e2f087e43,33.1599999991356,-111.779,2015-01-24 03:52:00
6fdf8771-f359-447c-9c30-7616b6d7fad9,39.0080999990771,-120.589,2015-01-25 00:06:00
69885b43-7bb5-4099-931f-75c909284abf,43.8855999990575,-103.407,2015-01-26 18:22:00
d6d6e116-d858-40d1-ae03-11108824fef3,35.7368999991052,-94.5408,2015-01-27 00:40:00
d6dd498d-171d-4879-9575-9c779f0c3555,45.4280999990569,-108.531,2015-01-28 03:30:00
b4d8ec99-70d6-4509-a41f-529fee2cac34,36.9863999990931,-91.3663999999999,2015-01-29 00:13:00
55c54579-cfdd-4722-9135-5ccf64e81044,35.2755999991101,-96.6113999999999,2015-01-30 00:00:00
1ab2d842-fee1-48b8-baf4-55e37e448400,41.0274999990656,-123.664,2015-01-31 00:00:00
