latitude,longitude,datetime
41.9415226734976,-122.73348479981607,2019-08-16 01:18:33.297984
45.50254717741575,-90.72470632293258,2023-07-26 06:00:38.182775
46.4149326714704,-87.56652303089993,2023-05-30 11:46:41.153852
48.55009601894757,-107.3171662713009,2023-11-01 18:20:10.128372
45.17206911180632,-89.50872514036473,2014-07-31 07:34:00.711829
37.528867752941046,-105.90724174971805,2021-10-27 19:37:37.655647
37.60282658979351,-110.97293769759611,2015-01-01 06:35:32.934004
32.960836261550746,-98.31055164558533,2016-07-08 05:14:55.844110
48.70896787516398,-114.55680358252309,2023-01-21 11:14:01.811456
35.13627909756299,-115.85844032290011,2017-09-10 07:35:36.717339
35.580350536437415,-100.49403095774105,2020-06-10 09:28:10.945064
44.27390088386802,-83.1045572999364,2019-11-05 23:28:22.035019
31.823333962287478,-98.04227458336727,2014-04-15 17:09:21.020257
43.553798140855235,-83.88341288265775,2023-06-18 09:52:09.211080
35.57946596379386,-98.23660310942378,2019-07-30 07:54:45.156221
44.545717717640166,-96.08451938549109,2016-01-12 01:17:35.530805
44.04015440286485,-117.60184219998969,2022-02-28 00:12:50.072194
35.99282205621468,-101.23661526664779,2017-10-30 04:12:51.027446
35.23592673562841,-119.63677781912976,2024-10-05 08:46:21.956055
41.55866857245566,-78.92689939707176,2017-03-28 22:32:59.123848
34.54386744086109,-92.14176819373493,2021-08-21 14:34:41.389905
31.353433121028715,-93.35462602537524,2016-02-12 17:44:03.268089
31.695103901192457,-85.63663251520795,2015-05-03 11:01:23.359845
42.23651639930662,-104.02152367839466,2017-11-11 21:41:17.392446
41.13642175205837,-73.48077065456717,2014-10-23 09:07:16.413809
34.45431096690088,-80.72765086601083,2022-12-06 22:51:39.568489
30.047333918069143,-96.70712383678573,2019-06-25 00:37:29.131942
45.81003323173776,-107.0128074948216,2021-09-28 00:46:52.647367
41.75338334799265,-77.91219565105274,2023-05-26 01:51:39.499314
40.83530068435432,-85.1216584152451,2014-08-08 02:20:46.254061
40.691398474633644,-85.97575363713116,2016-12-13 16:43:48.496710
35.36443775464693,-112.10185381977713,2018-04-02 05:17:31.008955
40.183433716250505,-96.61870799646795,2018-07-27 12:44:24.324504
38.71079491942095,-120.20490948409115,2023-01-22 21:28:18.483466
34.49103484037449,-117.78776697757552,2015-07-31 12:37:03.285218
46.75166693402778,-113.52487381716021,2019-08-17 03:11:29.278896
39.343248823842934,-100.24565417437779,2019-05-09 20:11:46.109713
35.457926798978754,-91.03148683788481,2023-01-12 10:50:49.477003
45.465596354146655,-70.30289468715871,2023-02-04 18:21:05.705219
41.055094288336804,-73.62203520081185,2014-12-14 08:18:07.918048
33.98442520314039,-86.13873075755707,2020-04-29 15:52:16.357755
40.32070426944961,-93.14850129459042,2018-07-17 01:30:53.564809
32.04076477793736,-96.91478222064289,2016-04-06 17:54:26.284950
42.82477167506758,-103.48843701722564,2020-03-21 03:20:52.132060
39.166016386937045,-95.62966447549368,2017-12-15 19:45:14.332144
36.86709859395636,-80.44217873326909,2021-03-23 15:49:13.665541
47.16988290356419,-103.40561646653536,2016-05-17 09:59:12.125565
40.749723852074425,-89.35637771695971,2021-06-04 07:33:16.280674
40.25703210861088,-94.94840128113307,2021-11-22 03:40:37.947725
31.470998093140317,-82.13586843617341,2018-01-06 17:29:11.984860
45.26647161093216,-113.83640598159431,2018-10-07 20:18:06.785495
25.684416885888297,-81.1147381263327,2016-01-10 20:32:27.553632
43.22378265077509,-91.10227337470474,2021-09-03 22:05:42.307764
29.35021034912071,-99.32229139247767,2014-09-02 07:44:38.412756
48.370902257471265,-104.1009915609053,2024-09-05 15:59:12.529244
40.88838754244027,-122.83709562863105,2020-11-03 21:09:18.603085
34.84204133911634,-78.0937007376975,2024-01-03 00:17:09.827968
47.39316287249325,-104.65191116081006,2019-03-01 01:09:22.704553
40.58364306343523,-92.77307281210184,2018-10-09 05:42:05.504616
38.86750960417936,-92.26248246719737,2024-03-14 21:48:14.913213
31.516702457114718,-83.09036579413609,2020-11-22 03:01:02.403079
39.85371013623296,-116.11678512974481,2015-07-31 19:21:02.140230
34.18956180918201,-95.26962493258799,2016-09-21 19:58:30.319593
33.000851100746885,-116.39838536108073,2015-08-18 12:33:02.339355
38.439292027736386,-112.93980636551197,2019-06-02 03:12:39.439495
38.66477111520936,-75.25335994248513,2024-11-23 09:24:45.226668
39.0313110094593,-83.54479922811294,2019-12-29 21:51:20.325248
33.92207142841535,-109.83927534663444,2023-02-12 17:11:21.641004
46.982671773609866,-93.84524261822976,2024-07-09 16:05:36.591391
36.51565200581499,-97.85132658519805,2023-04-22 11:00:53.356060
36.31712063643574,-118.46358895165712,2014-05-20 05:53:57.098830
34.43354462116542,-82.3367842230722,2019-09-15 10:33:49.220812
41.92948546829389,-96.6869469187232,2016-05-08 04:23:27.512882
38.277921712868974,-91.1797669839143,2020-03-30 17:52:17.675344
43.02755673672625,-77.93298424200495,2016-10-21 20:00:26.780080
30.405589117679575,-94.1613999906236,2020-08-15 19:06:50.824082
43.05240549458411,-72.24291024852187,2020-07-31 19:15:13.951124
29.072524620399854,-100.59945030812875,2015-12-31 06:47:21.258519
39.20693972003434,-103.54917864673568,2018-12-17 02:18:33.218157
37.57175571169621,-104.70843509555905,2016-06-30 18:16:21.470782
48.195898740753776,-121.61898097494162,2014-11-29 10:15:07.017891
42.08548573463099,-103.33221890973753,2017-09-28 03:32:52.893489
40.29660396360271,-102.00081547664557,2014-05-28 19:14:33.288386
38.21716855846057,-77.53057951558341,2021-05-04 05:36:06.579016
45.40558793892012,-115.47608432822294,2019-01-18 23:55:17.282767
39.71914793711319,-113.22265099661303,2014-10-15 22:15:49.856001
43.501706690257535,-107.24833645889576,2014-10-30 11:46:15.243456
47.58138811331274,-99.36229438436668,2015-03-18 05:37:47.490838
30.174847727834646,-83.47514646902027,2017-08-22 17:50:55.815404
43.53674722501437,-103.2424820964502,2016-03-29 23:17:27.620859
44.308085426727686,-105.75044759521185,2023-04-29 15:24:00.078673
43.74425271304156,-96.79705153354298,2015-05-05 05:26:59.543214
46.74711973489112,-123.02843178807781,2014-09-15 13:09:56.242739
30.825932606458707,-95.43080366173317,2024-02-06 19:39:00.033105
45.47175621929554,-102.9078480327525,2014-03-17 23:35:12.923466
36.27922534514626,-113.42491808756323,2020-02-26 17:55:49.886096
39.956095300197475,-118.99775274272851,2023-02-23 15:14:06.879932
42.087009874932996,-103.89539976862936,2014-12-16 02:20:36.334617
45.40017448178638,-97.97982517333091,2021-05-20 03:22:00.025819
45.60489052261529,-70.38965690425859,2018-07-07 13:27:13.023897
40.41029970222607,-101.93136977880832,2021-11-27 11:15:39.036464
43.283406879093505,-115.27859677112241,2020-08-12 23:21:44.187712
33.84166636069242,-103.97018420006097,2019-06-22 23:29:25.192061
43.66835032960623,-90.28438980459077,2017-10-05 08:32:34.070104
41.210454747913694,-81.72059723388912,2023-04-18 11:03:26.743904
39.2930292140565,-97.95278156123189,2022-02-04 01:38:19.532632
42.0611216982692,-95.49533993607412,2016-02-18 22:44:33.192289
32.033043728753356,-85.55581084448593,2023-03-23 02:23:29.030961
34.1550484653706,-104.60700794887023,2024-06-19 11:43:18.414680
48.75036966910373,-111.07964621711213,2017-04-05 13:21:19.733104
42.69046672829929,-90.96226526079977,2024-02-20 05:27:49.125636
46.13234947574644,-114.96764093541485,2018-11-12 01:05:30.379594
47.53478531800258,-104.72009631120454,2018-02-19 11:35:28.459894
45.73874672844856,-100.7079348321921,2014-05-25 15:56:59.610160
41.61267818170048,-80.66239333212775,2019-08-18 22:38:15.449890
35.584294309844516,-92.3301076367851,2023-04-19 16:42:13.177973
41.11607766279581,-84.90547582633835,2018-07-04 16:17:16.017007
33.860414054256346,-94.62254526199237,2020-11-17 12:49:24.329025
41.562300035082714,-91.29935613675622,2023-01-01 06:17:43.964453
31.876247183959965,-96.59724007760762,2014-05-23 20:02:47.592942
44.947912877426624,-86.46365906659807,2017-08-29 22:19:37.132413
37.6980726163897,-90.47826635229781,2015-09-28 10:23:21.345150
40.99630232708277,-83.12533047293192,2020-05-22 14:24:50.782086
39.324959235267436,-99.55724959328437,2023-09-06 00:45:26.180645
37.92543894616188,-80.7076169576377,2023-11-12 11:46:47.157491
44.691344083548714,-68.169780702214,2022-10-01 10:02:58.647954
37.290300769949816,-98.30991965186908,2023-02-02 23:42:16.488353
30.64210621705396,-85.93308767466998,2017-01-25 05:23:42.499614
29.00706248666428,-81.19296424878041,2020-04-26 12:54:48.737751
42.908338001575274,-86.91010942262687,2014-08-21 19:28:16.672598
35.00637924172129,-88.58612235861638,2022-02-02 08:51:19.299708
30.58598639273813,-82.7312333971407,2014-05-08 10:52:09.637290
38.94174347967241,-97.63230741118811,2017-03-05 05:35:42.626648
36.4927239061127,-84.91925499679476,2017-08-18 12:01:16.717331
46.97172573923082,-105.95954338491686,2014-04-13 08:08:13.385284
47.67822589706237,-113.20898505920239,2023-11-20 18:04:29.298656
30.023785855009706,-97.64356009525613,2018-10-08 04:54:39.454319
42.37738015086519,-118.52775770021843,2023-09-11 05:36:37.340215
43.26858651712561,-94.35575233264417,2021-11-14 13:55:37.280338
30.443331541576867,-82.37125208951254,2016-05-19 21:28:46.772355
35.64145088544556,-78.63878035387913,2021-03-13 11:02:12.589186
30.447439425254746,-92.64530814894206,2016-09-04 00:08:05.212945
33.66599678935016,-95.58549894800822,2023-12-20 04:40:56.475278
29.152883116639956,-95.75357473430763,2021-07-23 21:29:25.804664
46.391546308465216,-109.62926350731868,2020-09-06 00:01:49.630170
37.364392359925766,-101.11731263230278,2017-11-01 00:00:23.002413
42.6866055210475,-107.16450671173992,2021-08-26 14:33:47.312870
43.64468360421357,-83.02346525258515,2014-11-26 00:04:43.313842
45.31579225536555,-121.29740699926465,2022-02-09 10:57:21.554562
30.526136685914416,-93.473675072538,2019-05-17 00:18:24.351847
47.55287202120102,-104.32725902682878,2021-07-15 07:55:17.724807
45.609253575036334,-96.94260057086427,2019-05-11 17:46:02.947178
43.323211112159356,-89.39973801600254,2015-11-29 18:42:22.305859
44.4309405433626,-73.75121513217616,2021-09-28 14:48:41.206764
42.727496831320764,-105.00795456060328,2019-08-28 13:52:27.400733
39.86742616581477,-102.59149457067369,2021-05-15 22:42:11.011144
42.63257778745474,-121.04349459124204,2020-07-31 10:20:33.343031
47.34602734268587,-88.6743677601175,2015-07-03 21:03:36.932775
37.23258871623439,-92.99838913899377,2024-02-12 04:25:53.972419
32.600241299742336,-98.06627566358188,2016-08-20 14:22:42.471297
41.42384041106714,-80.15942281346909,2016-01-13 18:08:41.720001
38.450218494557795,-85.73620414043928,2023-12-02 11:16:30.994633
43.09970692693026,-103.0020569574653,2024-10-01 02:10:54.823810
42.278357101333455,-107.41311271866994,2020-07-09 10:36:54.910496
45.1147553942466,-107.73231455765563,2021-09-13 11:21:53.574887
34.43310404260131,-85.04464701984742,2021-12-15 02:49:00.726515
39.390849044129524,-122.18863083489778,2018-11-06 15:59:02.893565
32.5066765817442,-105.54539981960005,2020-01-10 06:05:08.934056
32.51751731566223,-109.24391400818882,2024-07-19 13:59:32.354699
48.96639193610315,-111.27514692303686,2024-12-22 21:19:31.629311
48.86808199821702,-111.19609020602465,2020-09-06 04:07:37.608393
28.710161296597214,-80.8092362202963,2023-12-22 02:20:28.781528
41.28579421965992,-87.80391828121526,2016-12-30 01:31:37.890344
30.466464394180864,-85.83807372978788,2024-03-06 15:59:17.127760
44.772615846575505,-108.98528240005419,2014-06-16 12:37:24.008559
30.48978388796641,-86.01778108505297,2014-03-19 22:54:43.018902
38.99635054583861,-107.7423928391377,2020-05-20 18:19:11.244958
38.91547937951486,-79.70418186483784,2021-04-27 19:59:38.624417
39.311834806476206,-76.28190343173938,2016-06-22 20:11:13.673335
43.51527275055015,-101.86141765956056,2017-04-09 19:21:00.566923
38.927560371593714,-103.135910949504,2021-08-16 06:08:56.914333
39.22721877192953,-101.55117307528701,2019-09-21 14:28:32.205283
28.493765209912976,-97.87308649335836,2016-03-24 18:36:48.886882
31.496772866267847,-111.47978468226927,2016-01-03 02:10:21.422683
37.83813124500861,-120.15793341016244,2020-03-25 10:26:53.046431
39.40392428487919,-108.9735116502672,2022-08-18 11:57:45.722541
36.35856782090999,-92.8849824128874,2014-07-10 02:36:20.099688
33.71602576263234,-78.8817188209877,2014-03-17 13:08:13.974490
44.09569637812707,-108.08328762196587,2018-07-03 14:52:11.968215
46.47362844077065,-87.86207748711965,2023-12-14 02:46:09.832717
29.217181077840785,-99.49759819172297,2018-12-24 10:03:53.199147
44.66235443579491,-107.15386203355006,2019-06-27 22:27:04.244572
38.55241377411377,-95.54762127036852,2019-11-24 03:46:52.685327
41.37732362142982,-107.84298850069412,2021-02-09 23:32:27.661677
29.672707361162523,-104.48661191077721,2015-08-25 13:34:41.116007
39.55172818994604,-101.43725977404868,2023-01-22 16:31:30.489098
44.46357174243538,-95.94865478625428,2020-04-27 01:29:33.884411
41.419994232790685,-101.05351946090268,2021-10-01 20:03:50.176503
39.10825348425627,-81.29936795015888,2017-07-03 17:33:29.612590
36.073616880968366,-81.24169627504834,2015-11-01 15:07:20.385563
37.93032188823602,-114.89787271794333,2023-08-03 19:06:53.605591
43.385652747839956,-101.83540824910142,2022-08-10 08:18:20.467562
48.48989727643868,-120.89814793304483,2022-10-10 23:09:06.921669
43.366395959869465,-88.56110897926567,2018-03-31 05:07:41.502487
37.25973871313392,-116.85634870119131,2021-05-21 09:17:21.007182
48.33589486121684,-116.89540879967194,2021-03-17 02:17:59.143811
45.952679002456215,-90.26308704953287,2021-12-26 06:03:27.131476
32.69426588837419,-80.93401825504236,2023-03-01 17:38:49.235754
33.74541305151499,-103.48269127486083,2019-09-03 22:47:01.643144
43.97342099377197,-91.44201506639223,2024-08-07 13:35:37.627651
44.262664625931315,-112.00456960649083,2014-03-24 23:05:08.402658
39.76029836925099,-79.24953365930796,2019-02-08 18:09:03.535682
41.699951456438676,-104.9487316399234,2020-01-29 20:04:33.113206
47.37577757024266,-118.18340064911995,2023-10-27 00:24:17.012978
39.13060324199579,-99.72690716647959,2015-03-18 00:18:57.101926
46.23821696634518,-89.58555524018306,2015-08-15 17:41:56.363637
37.20573483893596,-88.97580474432812,2015-02-27 07:27:23.374718
32.911864616380655,-85.25559943715639,2021-09-16 04:43:57.121208
35.82120522408614,-114.06420853857993,2023-01-09 23:36:27.237717
32.11908918585688,-84.11921745689988,2015-06-12 06:55:57.059451
30.027991789478836,-83.91741331940821,2017-05-29 11:25:21.775884
34.77574328487757,-103.2356865391505,2023-08-08 04:11:54.433377
34.89012329354966,-97.53715014092224,2019-06-17 09:23:01.340673
39.513563048684745,-105.28790783930452,2016-07-27 11:36:47.537361
32.615602054598966,-85.76121188561618,2020-06-24 03:13:33.203922
47.218020518873715,-113.73647276084037,2022-10-21 20:07:07.499222
37.2552140985901,-85.2156816121929,2020-06-09 07:42:58.699943
41.00056488376212,-76.81577514401397,2020-02-09 19:13:14.514371
34.96425475659116,-85.70891769809668,2016-03-19 21:05:02.817850
38.83176414589719,-101.83653251989296,2016-10-17 15:33:43.572897
47.986639546715054,-108.30019769227748,2016-05-21 18:58:10.468519
48.957676256853816,-105.53766868193856,2016-03-10 23:29:06.788483
28.484460414996352,-96.8402959685171,2019-11-16 17:31:41.417093
43.07526929440354,-118.08658856184917,2022-08-29 09:17:41.892813
40.99615588454259,-91.18312921618923,2017-04-07 05:05:39.142690
41.655096097674836,-117.1900546171533,2017-12-09 02:47:55.170357
35.71016140955879,-103.87861506026448,2021-03-19 19:14:13.495624
36.516834071208564,-90.66174266630063,2014-05-20 21:41:55.710799
39.52922459631888,-81.9628574918835,2024-09-01 00:06:00.761056
34.74257303929663,-100.51576742288806,2023-04-27 00:36:24.066441
32.7714185593224,-105.36532260067892,2016-12-12 18:12:18.117122
42.95204204092042,-97.95064653629098,2018-07-31 10:16:41.439050
45.27423570980467,-85.29882274431617,2019-03-09 09:14:17.250813
37.18535226366322,-102.34994689837745,2021-12-09 04:13:17.276609
27.976575589968903,-81.25131807431089,2019-01-26 08:13:59.892797
42.6214408293248,-77.10154396081799,2016-06-30 13:10:32.237771
39.68479273580646,-79.58764301562496,2016-03-13 23:05:30.514342
37.08785551955411,-91.95560643642884,2018-02-15 07:15:16.788451
